"Path","User ID","First Name","Last Name","E-mail Address","Created Date","Last Modified Date","profile/middleName","All Groups","Direct Groups","Indirect Groups"
"/home/users/geometrixx-outdoors/rebekah.larsen@trashymail.com","rebekah.larsen@trashymail.com","Rebekah","Larsen","rebekah.larsen@trashymail.com","2016-07-06 01:41:22","","","everyone|hiking-members|running-admins|running-members|running-moderators|surfing-members|winter-sports-members","everyone|hiking-members|running-admins|running-members|surfing-members|winter-sports-members","running-moderators"
"/home/users/geometrixx-outdoors/donna.billups@pookmail.com","donna.billups@pookmail.com","Donna","Billups","donna.billups@pookmail.com","2016-07-06 01:41:22","","","everyone|hiking-members|running-members|surfing-admins|surfing-members|surfing-moderators|winter-sports-members","everyone|hiking-members|running-members|surfing-admins|winter-sports-members","surfing-members|surfing-moderators"
"/home/users/geometrixx-outdoors/boyd.larsen@dodgit.com","boyd.larsen@dodgit.com","Boyd","Larsen","boyd.larsen@dodgit.com","2016-07-06 01:41:22","","","everyone|hiking-members|winter-sports-members","everyone|hiking-members|winter-sports-members",""
"/home/users/V/VmBR1Lke7tr_zW2-4GZk","admin","","Administrator","","2016-07-06 01:40:09","","","administrators|context-simulation|contributor|everyone|hiking-admins|hiking-members|hiking-moderators|mac-default-lightbox|mac-default-lightbox-owner|projects-gov|projects-gov-owner|projects-media|projects-media-owner|projects-outdoors|projects-outdoors-owner|projects-shapes|projects-shapes-owner|projects-users|running-admins|running-members|running-moderators|surfing-admins|surfing-members|surfing-moderators|winter-sports-admins|winter-sports-members|winter-sports-moderators|workflow-users","administrators|context-simulation|everyone|hiking-admins|mac-default-lightbox|mac-default-lightbox-owner|projects-gov|projects-gov-owner|projects-media|projects-media-owner|projects-outdoors|projects-outdoors-owner|projects-shapes|projects-shapes-owner|running-admins|surfing-admins|winter-sports-admins","contributor|hiking-members|hiking-moderators|projects-users|running-members|running-moderators|surfing-members|surfing-moderators|winter-sports-members|winter-sports-moderators|workflow-users"
"/home/users/system/replication-receiver","replication-receiver","","","","2016-07-06 01:40:17","","","administrators|everyone","administrators|everyone",""
"/home/users/system/campaign-remote","campaign-remote","","","","2016-07-06 01:40:32","","","everyone","everyone",""
"/home/users/T/TkLHiFjYJ48boONMRA11","anonymous","","","","2016-07-06 01:40:09","","","everyone","everyone",""
"/home/users/geometrixx/laura.j.richardson@pookmail.com","laura.j.richardson@pookmail.com","Laura","Richardson","Laura.J.Richardson@pookmail.com","2016-07-06 01:41:21","2010-09-30 04:12:52","J","dsc|everyone|shapecon|techsummit","dsc|everyone|shapecon|techsummit",""
"/home/users/geometrixx/charles.s.johnson@trashymail.com","charles.s.johnson@trashymail.com","Charles","Johnson","Charles.S.Johnson@trashymail.com","2016-07-06 01:41:21","2010-09-30 04:11:52","S","dsc|everyone|techsummit","dsc|everyone|techsummit",""
"/home/users/geometrixx/zachary.w.mitchell@spambob.com","zachary.w.mitchell@spambob.com","Zachary","Mitchell","Zachary.W.Mitchell@spambob.com","2016-07-06 01:41:22","2010-09-30 04:08:00","W","dsc|everyone|shapecon|techsummit","dsc|everyone|shapecon|techsummit",""
"/home/users/geometrixx/iris.r.mccoy@mailinator.com","iris.r.mccoy@mailinator.com","Iris","Mccoy","Iris.R.Mccoy@mailinator.com","2016-07-06 01:41:21","2010-09-30 04:12:02","R","dsc|everyone|shapecon|techsummit","dsc|everyone|shapecon|techsummit",""
"/home/users/geometrixx/keith.m.mabry@spambob.com","keith.m.mabry@spambob.com","Keith","Mabry","Keith.M.Mabry@spambob.com","2016-07-06 01:41:21","2010-09-30 04:12:46","M","everyone|techsummit","everyone|techsummit",""
"/home/users/geometrixx/carlene.j.avery@mailinator.com","carlene.j.avery@mailinator.com","Carlene","Avery","Carlene.J.Avery@mailinator.com","2016-07-06 01:41:21","2010-09-30 04:12:04","J","dsc|everyone|techsummit","dsc|everyone|techsummit",""
"/home/users/geometrixx/leslie.d.dufault@trashymail.com","leslie.d.dufault@trashymail.com","Leslie","Dufault","Leslie.D.Dufault@trashymail.com","2016-07-06 01:41:21","2010-09-30 04:12:54","D","everyone|shapecon|techsummit","everyone|shapecon|techsummit",""
"/home/users/geometrixx/ralph.e.johnson@mailinator.com","ralph.e.johnson@mailinator.com","Ralph","Johnson","Ralph.E.Johnson@mailinator.com","2016-07-06 01:41:22","2010-09-30 04:07:23","E","dsc|everyone|techsummit","dsc|everyone|techsummit",""
"/home/users/geometrixx/yolanda.s.huggins@trashymail.com","yolanda.s.huggins@trashymail.com","Yolanda","Huggins","Yolanda.S.Huggins@trashymail.com","2016-07-06 01:41:22","2010-09-30 04:12:12","S","dsc|everyone|techsummit","dsc|everyone|techsummit",""
"/home/users/geometrixx/olive.d.pixley@spambob.com","olive.d.pixley@spambob.com","Olive","Pixley","Olive.D.Pixley@spambob.com","2016-07-06 01:41:22","2010-09-30 04:07:18","D","dsc|everyone|techsummit","dsc|everyone|techsummit",""
"/home/users/geometrixx/kelly.creative@geometrixx.info","kelly.creative@geometrixx.info","Kelly","Creative","","2016-07-06 01:41:21","2014-04-01 02:59:37","","contributor|dam-users|everyone|workflow-users","dam-users|everyone","contributor|workflow-users"
"/home/users/geometrixx/jdoe@geometrixx.info","jdoe@geometrixx.info","John","Doe","jdoe@geometrixx.info","2016-07-06 01:41:21","","","everyone|hiking-members|hiking-moderators","everyone|hiking-moderators","hiking-members"
"/home/users/geometrixx/william.a.plunkett@mailinator.com","william.a.plunkett@mailinator.com","William","Plunkett","William.A.Plunkett@mailinator.com","2016-07-06 01:41:22","2010-09-30 04:11:37","A","dsc|everyone|shapecon|techsummit","dsc|everyone|shapecon|techsummit",""
"/home/users/geometrixx/luz.a.smith@dodgit.com","luz.a.smith@dodgit.com","Luz","Smith","Luz.A.Smith@dodgit.com","2016-07-06 01:41:21","2010-09-30 04:13:13","A","dsc|everyone|shapecon|techsummit","dsc|everyone|shapecon|techsummit",""
"/home/users/geometrixx/willie.a.melton@dodgit.com","willie.a.melton@dodgit.com","Willie","Melton","Willie.A.Melton@dodgit.com","2016-07-06 01:41:22","2010-09-30 04:10:57","A","everyone|techsummit","everyone|techsummit",""
"/home/users/geometrixx/kerri.g.saner@dodgit.com","kerri.g.saner@dodgit.com","Kerri","Saner","Kerri.G.Saner@dodgit.com","2016-07-06 01:41:21","2010-09-30 04:14:09","G","dsc|everyone|shapecon|techsummit","dsc|everyone|shapecon|techsummit",""
"/home/users/geometrixx/harold.w.gavin@spambob.com","harold.w.gavin@spambob.com","Harold","Gavin","Harold.W.Gavin@spambob.com","2016-07-06 01:41:21","2010-09-30 04:12:53","W","dsc|everyone|techsummit","dsc|everyone|techsummit",""
"/home/users/geometrixx/leonard.a.duncan@mailinator.com","leonard.a.duncan@mailinator.com","Leonard","Duncan","Leonard.A.Duncan@mailinator.com","2016-07-06 01:41:21","2010-09-30 04:08:03","A","dsc|everyone|shapecon|techsummit","dsc|everyone|shapecon|techsummit",""
"/home/users/geometrixx/author","author","","","","2016-07-06 01:41:21","","","content-authors|context-simulation|contributor|everyone|tag-administrators|target-activity-authors","content-authors|context-simulation|everyone|tag-administrators|target-activity-authors","contributor"
"/home/users/geometrixx/ivan.l.parrino@mailinator.com","ivan.l.parrino@mailinator.com","Ivan","Parrino","Ivan.L.Parrino@mailinator.com","2016-07-06 01:41:21","2010-09-30 04:07:01","L","everyone|techsummit","everyone|techsummit",""
"/home/users/geometrixx/shantel.j.jones@pookmail.com","shantel.j.jones@pookmail.com","Shantel","Jones","Shantel.J.Jones@pookmail.com","2016-07-06 01:41:22","2010-09-30 04:13:17","J","dsc|everyone|shapecon|techsummit","dsc|everyone|shapecon|techsummit",""
"/home/users/geometrixx/scott.b.reynolds@dodgit.com","scott.b.reynolds@dodgit.com","Scott","Reynolds","Scott.B.Reynolds@dodgit.com","2016-07-06 01:41:22","2010-09-30 04:13:37","B","dsc|everyone|techsummit","dsc|everyone|techsummit",""
"/home/users/geometrixx/virginia.l.armstrong@spambob.com","virginia.l.armstrong@spambob.com","Virginia","Armstrong","Virginia.L.Armstrong@spambob.com","2016-07-06 01:41:22","2010-09-30 04:11:18","L","dsc|everyone|shapecon|techsummit","dsc|everyone|shapecon|techsummit",""
"/home/users/geometrixx/omar.b.kamp@dodgit.com","omar.b.kamp@dodgit.com","Omar","Kamp","Omar.B.Kamp@dodgit.com","2016-07-06 01:41:22","2010-09-30 04:13:13","B","dsc|everyone|shapecon|techsummit","dsc|everyone|shapecon|techsummit",""
"/home/users/geometrixx/larry.a.spiller@pookmail.com","larry.a.spiller@pookmail.com","Larry","Spiller","Larry.A.Spiller@pookmail.com","2016-07-06 01:41:21","2010-09-30 04:13:17","A","dsc|everyone|techsummit","dsc|everyone|techsummit",""
"/home/users/geometrixx/aparker@geometrixx.info","aparker@geometrixx.info","Alison","Parker","aparker@geometrixx.info","2016-07-06 01:41:21","","","everyone|hiking-members|running-members|surfing-members|winter-sports-members","everyone|hiking-members|running-members|surfing-members|winter-sports-members",""
"/home/users/media/wallace.escott@geometrixx-media.com","wallace.escott@geometrixx-media.com","Wallace","Escott","wallace.escott@geometrixx-media.com","2016-07-06 01:41:28","","","contributor|everyone|mp-editors|mp-users","everyone|mp-editors","contributor|mp-users"
"/home/users/media/trina.dombrowski@geometrixx-media.com","trina.dombrowski@geometrixx-media.com","Trina","Dombrowski","trina.dombrowski@geometrixx-media.com","2016-07-06 01:41:28","2013-01-07 03:03:57","","contributor|everyone|mp-designers|mp-users","everyone|mp-designers","contributor|mp-users"
"/home/users/media/marcy.aja@geometrixx-media.com","marcy.aja@geometrixx-media.com","Marcy","Aja","marcy.aja@geometrixx-media.com","2016-07-06 01:41:28","2013-01-07 03:03:35","","everyone","everyone",""
"/home/users/media/perry.eastman@geometrixx-media.com","perry.eastman@geometrixx-media.com","Perry","Eastman","perry.eastman@geometrixx-media.com","2016-07-06 01:41:28","","","contributor|everyone|mp-editors|mp-users","everyone|mp-editors","contributor|mp-users"
"/home/users/media/charlotte.capp@geometrixx-media.com","charlotte.capp@geometrixx-media.com","Charlotte","Capp","charlotte.capp@geometrixx-media.com","2016-07-06 01:41:28","","","contributor|everyone|mp-contributors|mp-users","everyone|mp-contributors","contributor|mp-users"
"/home/users/media/mathew.echavez@geometrixx-media.com","mathew.echavez@geometrixx-media.com","Mathew","Echavez","mathew.echavez@geometrixx-media.com","2016-07-06 01:41:28","","","contributor|everyone|mp-editors|mp-users","everyone|mp-editors","contributor|mp-users"
"/home/users/media/joel.czuba@geometrixx-media.com","joel.czuba@geometrixx-media.com","Joel","Czuba","joel.czuba@geometrixx-media.com","2016-07-06 01:41:28","2013-01-07 03:03:13","","contributor|everyone|mp-contributors|mp-users","everyone|mp-contributors","contributor|mp-users"
"/home/users/media/willard.ebbing@geometrixx-media.com","willard.ebbing@geometrixx-media.com","Willard","Ebbing","willard.ebbing@geometrixx-media.com","2016-07-06 01:41:28","","","contributor|everyone|mp-editors|mp-users","everyone|mp-editors","contributor|mp-users"
"/home/users/media/carl.eastham@geometrixx-media.com","carl.eastham@geometrixx-media.com","Carl","Eastham","carl.eastham@geometrixx-media.com","2016-07-06 01:41:28","2013-01-07 03:02:49","","contributor|everyone|mp-editors|mp-users","everyone|mp-editors","contributor|mp-users"
"/home/users/system/pageexporterservice","pageexporterservice","","","","2016-07-06 01:40:28","","","everyone","everyone",""
"/home/users/system/projects-service","projects-service","","","","2016-07-06 01:41:40","","","everyone","everyone",""
"/home/users/system/suggestionservice","suggestionservice","","","","2016-07-06 01:40:28","","","everyone","everyone",""
"/home/users/system/media-service","media-service","","","","2016-07-06 01:41:29","","","everyone","everyone",""
"/home/users/system/authentication-service","authentication-service","","","","2016-07-06 01:40:17","","","contributor|everyone|user-administrators","everyone|user-administrators","contributor"
"/home/users/system/snapshotservice","snapshotservice","","","","2016-07-06 01:40:28","","","everyone","everyone",""
"/home/users/system/ocs-lifecycle","ocs-lifecycle","","","","2016-07-06 01:40:22","","","everyone","everyone",""
"/home/users/system/tagmanagerservice","tagmanagerservice","","","","2016-07-06 01:40:42","","","everyone","everyone",""
"/home/users/system/searchpromote-service","searchpromote-service","","","","2016-07-06 01:40:42","","","everyone","everyone",""
"/home/users/system/device-identification-service","device-identification-service","","","","2016-07-06 01:40:34","","","everyone","everyone",""
"/home/users/system/commerce/commerce-orders-service","commerce-orders-service","","","","2016-07-06 01:40:44","","","everyone","everyone",""
"/home/users/system/commerce/commerce-frontend-service","commerce-frontend-service","","","","2016-07-06 01:40:44","","","everyone","everyone",""
"/home/users/system/commerce/commerce-backend-service","commerce-backend-service","","","","2016-07-06 01:40:44","","","everyone","everyone",""
"/home/users/system/recs-deleted-products-listener-service","recs-deleted-products-listener-service","","","","2016-07-06 01:40:42","","","everyone","everyone",""
"/home/users/system/dam-sync-service","dam-sync-service","","","","2016-07-06 01:40:53","","","contributor|dam-users|everyone|workflow-users","dam-users|everyone","contributor|workflow-users"
"/home/users/system/audiencemanager-syncsegments-service","audiencemanager-syncsegments-service","","","","2016-07-06 01:40:28","","","everyone","everyone",""
"/home/users/system/audiencemanager-configlistener-service","audiencemanager-configlistener-service","","","","2016-07-06 01:40:28","","","everyone","everyone",""
"/home/users/system/campaign-reader","campaign-reader","","","","2016-07-06 01:40:32","","","everyone","everyone",""
"/home/users/system/targetservice","targetservice","","","","2016-07-06 01:40:42","","","everyone","everyone",""
"/home/users/system/webservice-support/webservice-support-servicelibfinder","webservice-support-servicelibfinder","","","","2016-07-06 01:40:34","","","everyone","everyone",""
"/home/users/system/webservice-support/webservice-support-replication","webservice-support-replication","","","","2016-07-06 01:40:34","","","everyone","everyone",""
"/home/users/system/webservice-support/webservice-support-statistics","webservice-support-statistics","","","","2016-07-06 01:40:34","","","everyone","everyone",""
"/home/users/system/oauthservice","oauthservice","","","","2016-07-06 01:40:22","","","everyone","everyone",""
"/home/users/system/spellchecker-service","spellchecker-service","","","","2016-07-06 01:40:28","","","everyone","everyone",""
"/home/users/system/dam/teammgr-service","dam-teammgr-service","","","","2016-07-06 01:40:52","","","everyone","everyone",""
"/home/users/system/dam/activitypurgesrv","activitypurgesrv","","","","2016-07-06 01:40:52","","","everyone","everyone",""
"/home/users/system/dam/idsprocessor","idsjobprocessor","","","","2016-07-06 01:40:52","","","everyone","everyone",""
"/home/users/system/dam/dynamic-media-replication","dynamic-media-replication","","","","2016-07-06 01:40:52","","","everyone","everyone",""
"/home/users/system/dam/resourcecollectionservice","resourcecollectionservice","","","","2016-07-06 01:40:52","","","everyone","everyone",""
"/home/users/system/msm-service","msm-service","","","","2016-07-06 01:40:34","","","everyone","everyone",""
"/home/users/system/dtmservice","dtmservice","","","","2016-07-06 01:40:42","","","contributor|everyone|workflow-users","everyone|workflow-users","contributor"
"/home/users/system/communities/communities-ugc-writer","communities-ugc-writer","","","","2016-07-06 01:40:35","","","everyone","everyone",""
"/home/users/system/communities/communities-user-admin","communities-user-admin","","","","2016-07-06 01:40:35","","","contributor|everyone|user-administrators","everyone|user-administrators","contributor"
"/home/users/system/communities/communities-workflow-launcher","communities-workflow-launcher","","","","2016-07-06 01:40:35","","","contributor|everyone|workflow-users","everyone|workflow-users","contributor"
"/home/users/system/communities/communities-utility-reader","communities-utility-reader","","","","2016-07-06 01:40:35","","","everyone","everyone",""
"/home/users/system/wcm/version-purge-service","version-purge-service","","","","2016-07-06 01:40:34","","","everyone","everyone",""
"/home/users/system/forms/fd-service","fd-service","","","","2016-07-06 01:41:34","","","content-authors|contributor|everyone|forms-users|tag-administrators|workflow-users","everyone|forms-users|workflow-users","content-authors|contributor|tag-administrators"
"/home/users/system/analyticsservice","analyticsservice","","","","2016-07-06 01:40:42","","","everyone","everyone",""
"/home/users/system/statistics-service","statistics-service","","","","2016-07-06 01:40:28","","","everyone","everyone",""
"/home/users/geometrixx-outdoors/james.devore@spambob.com","james.devore@spambob.com","James","Devore","james.devore@spambob.com","2016-07-06 01:41:22","","","everyone|hiking-members|surfing-admins|surfing-members|surfing-moderators|winter-sports-members","everyone|hiking-members|surfing-admins|winter-sports-members","surfing-members|surfing-moderators"
"/home/users/geometrixx-outdoors/matt.monroe@mailinator.com","matt.monroe@mailinator.com","Matt","Monroe","matt.monroe@mailinator.com","2016-07-06 01:41:22","","","everyone|hiking-members|running-admins|running-members|running-moderators|surfing-members|winter-sports-members","everyone|hiking-members|running-admins|surfing-members|winter-sports-members","running-members|running-moderators"
"/home/users/geometrixx-outdoors/emily.andrews@mailinator.com","emily.andrews@mailinator.com","Emily","Andrews","emily.andrews@mailinator.com","2016-07-06 01:41:22","","","everyone|hiking-members|running-members|surfing-members|winter-sports-admins|winter-sports-members|winter-sports-moderators","everyone|hiking-members|running-members|surfing-members|winter-sports-admins","winter-sports-members|winter-sports-moderators"
"/home/users/geometrixx-outdoors/jason.werner@dodgit.com","jason.werner@dodgit.com","Jason","Werner","jason.werner@dodgit.com","2016-07-06 01:41:22","","","everyone|hiking-admins|hiking-members|hiking-moderators|running-members|winter-sports-members","everyone|hiking-admins|running-members|winter-sports-members","hiking-members|hiking-moderators"
"/home/users/geometrixx-outdoors/ryan.palmer@spambob.com","ryan.palmer@spambob.com","Ryan","Palmer","ryan.palmer@spambob.com","2016-07-06 01:41:23","","","everyone|hiking-members|running-members|surfing-members","everyone|hiking-members|running-members|surfing-members",""
"/home/users/geometrixx-outdoors/felicia.carter@trashymail.com","felicia.carter@trashymail.com","Felicia","Carter","felicia.carter@trashymail.com","2016-07-06 01:41:22","","","everyone|hiking-admins|hiking-members|hiking-moderators|running-members|surfing-members","everyone|hiking-admins|running-members|surfing-members","hiking-members|hiking-moderators"
"/home/users/geometrixx-outdoors/andrew.schaeffer@trashymail.com","andrew.schaeffer@trashymail.com","Andrew","Schaeffer","andrew.schaeffer@trashymail.com","2016-07-06 01:41:22","","","everyone|hiking-admins|hiking-members|hiking-moderators|surfing-members|winter-sports-members","everyone|hiking-admins|surfing-members|winter-sports-members","hiking-members|hiking-moderators"
"/home/users/geometrixx-outdoors/aaron.mcdonald@mailinator.com","aaron.mcdonald@mailinator.com","Aaron","McDonald","aaron.mcdonald@mailinator.com","2016-07-06 01:41:22","","","everyone|hiking-members|running-members|surfing-admins|surfing-members|surfing-moderators|winter-sports-members","everyone|hiking-members|running-members|surfing-admins|winter-sports-members","surfing-members|surfing-moderators"
"/home/users/geometrixx-outdoors/sean.smith@geometrixxoutdoors.com","sean.smith@geometrixxoutdoors.com","Sean","Smith","sean.smith@geometrixxoutdoors.com","2016-07-06 01:41:23","","","everyone|hiking-members","everyone|hiking-members",""
"/home/users/geometrixx-outdoors/weston.mccall@dodgit.com","weston.mccall@dodgit.com","Weston","McCall","weston.mccall@dodgit.com","2016-07-06 01:41:23","","","everyone|hiking-members|surfing-members|winter-sports-members","everyone|hiking-members|surfing-members|winter-sports-members",""
"/home/users/geometrixx-outdoors/ashley.thompson@spambob.com","ashley.thompson@spambob.com","Ashley","Thompson","ashley.thompson@spambob.com","2016-07-06 01:41:22","","","everyone|hiking-members|running-admins|running-members|running-moderators|surfing-members|winter-sports-members","everyone|hiking-members|running-admins|surfing-members|winter-sports-members","running-members|running-moderators"
"/home/users/geometrixx-outdoors/josh.bradley@pookmail.com","josh.bradley@pookmail.com","Josh","Bradley","josh.bradley@pookmail.com","2016-07-06 01:41:22","","","everyone|hiking-members|winter-sports-admins|winter-sports-members|winter-sports-moderators","everyone|hiking-members|winter-sports-admins","winter-sports-members|winter-sports-moderators"
"/home/users/geometrixx-outdoors/rebekah.larsen@trashymail.com","rebekah.larsen@trashymail.com","Rebekah","Larsen","rebekah.larsen@trashymail.com","2016-07-06 01:41:22","","","everyone|hiking-members|running-admins|running-members|running-moderators|surfing-members|winter-sports-members","everyone|hiking-members|running-admins|running-members|surfing-members|winter-sports-members","running-moderators"
"/home/users/geometrixx-outdoors/donna.billups@pookmail.com","donna.billups@pookmail.com","Donna","Billups","donna.billups@pookmail.com","2016-07-06 01:41:22","","","everyone|hiking-members|running-members|surfing-admins|surfing-members|surfing-moderators|winter-sports-members","everyone|hiking-members|running-members|surfing-admins|winter-sports-members","surfing-members|surfing-moderators"
"/home/users/geometrixx-outdoors/boyd.larsen@dodgit.com","boyd.larsen@dodgit.com","Boyd","Larsen","boyd.larsen@dodgit.com","2016-07-06 01:41:22","","","everyone|hiking-members|winter-sports-members","everyone|hiking-members|winter-sports-members",""
"/home/users/V/VmBR1Lke7tr_zW2-4GZk","admin","","Administrator","","2016-07-06 01:40:09","","","administrators|context-simulation|contributor|everyone|hiking-admins|hiking-members|hiking-moderators|mac-default-lightbox|mac-default-lightbox-owner|projects-gov|projects-gov-owner|projects-media|projects-media-owner|projects-outdoors|projects-outdoors-owner|projects-shapes|projects-shapes-owner|projects-users|running-admins|running-members|running-moderators|surfing-admins|surfing-members|surfing-moderators|winter-sports-admins|winter-sports-members|winter-sports-moderators|workflow-users","administrators|context-simulation|everyone|hiking-admins|mac-default-lightbox|mac-default-lightbox-owner|projects-gov|projects-gov-owner|projects-media|projects-media-owner|projects-outdoors|projects-outdoors-owner|projects-shapes|projects-shapes-owner|running-admins|surfing-admins|winter-sports-admins","contributor|hiking-members|hiking-moderators|projects-users|running-members|running-moderators|surfing-members|surfing-moderators|winter-sports-members|winter-sports-moderators|workflow-users"
"/home/users/system/replication-receiver","replication-receiver","","","","2016-07-06 01:40:17","","","administrators|everyone","administrators|everyone",""
"/home/users/system/campaign-remote","campaign-remote","","","","2016-07-06 01:40:32","","","everyone","everyone",""
"/home/users/T/TkLHiFjYJ48boONMRA11","anonymous","","","","2016-07-06 01:40:09","","","everyone","everyone",""
"/home/users/geometrixx/laura.j.richardson@pookmail.com","laura.j.richardson@pookmail.com","Laura","Richardson","Laura.J.Richardson@pookmail.com","2016-07-06 01:41:21","2010-09-30 04:12:52","J","dsc|everyone|shapecon|techsummit","dsc|everyone|shapecon|techsummit",""
"/home/users/geometrixx/charles.s.johnson@trashymail.com","charles.s.johnson@trashymail.com","Charles","Johnson","Charles.S.Johnson@trashymail.com","2016-07-06 01:41:21","2010-09-30 04:11:52","S","dsc|everyone|techsummit","dsc|everyone|techsummit",""
"/home/users/geometrixx/zachary.w.mitchell@spambob.com","zachary.w.mitchell@spambob.com","Zachary","Mitchell","Zachary.W.Mitchell@spambob.com","2016-07-06 01:41:22","2010-09-30 04:08:00","W","dsc|everyone|shapecon|techsummit","dsc|everyone|shapecon|techsummit",""
"/home/users/geometrixx/iris.r.mccoy@mailinator.com","iris.r.mccoy@mailinator.com","Iris","Mccoy","Iris.R.Mccoy@mailinator.com","2016-07-06 01:41:21","2010-09-30 04:12:02","R","dsc|everyone|shapecon|techsummit","dsc|everyone|shapecon|techsummit",""
"/home/users/geometrixx/keith.m.mabry@spambob.com","keith.m.mabry@spambob.com","Keith","Mabry","Keith.M.Mabry@spambob.com","2016-07-06 01:41:21","2010-09-30 04:12:46","M","everyone|techsummit","everyone|techsummit",""
"/home/users/geometrixx/carlene.j.avery@mailinator.com","carlene.j.avery@mailinator.com","Carlene","Avery","Carlene.J.Avery@mailinator.com","2016-07-06 01:41:21","2010-09-30 04:12:04","J","dsc|everyone|techsummit","dsc|everyone|techsummit",""
"/home/users/geometrixx/leslie.d.dufault@trashymail.com","leslie.d.dufault@trashymail.com","Leslie","Dufault","Leslie.D.Dufault@trashymail.com","2016-07-06 01:41:21","2010-09-30 04:12:54","D","everyone|shapecon|techsummit","everyone|shapecon|techsummit",""
"/home/users/geometrixx/ralph.e.johnson@mailinator.com","ralph.e.johnson@mailinator.com","Ralph","Johnson","Ralph.E.Johnson@mailinator.com","2016-07-06 01:41:22","2010-09-30 04:07:23","E","dsc|everyone|techsummit","dsc|everyone|techsummit",""
"/home/users/geometrixx/yolanda.s.huggins@trashymail.com","yolanda.s.huggins@trashymail.com","Yolanda","Huggins","Yolanda.S.Huggins@trashymail.com","2016-07-06 01:41:22","2010-09-30 04:12:12","S","dsc|everyone|techsummit","dsc|everyone|techsummit",""
"/home/users/geometrixx/olive.d.pixley@spambob.com","olive.d.pixley@spambob.com","Olive","Pixley","Olive.D.Pixley@spambob.com","2016-07-06 01:41:22","2010-09-30 04:07:18","D","dsc|everyone|techsummit","dsc|everyone|techsummit",""
"/home/users/geometrixx/kelly.creative@geometrixx.info","kelly.creative@geometrixx.info","Kelly","Creative","","2016-07-06 01:41:21","2014-04-01 02:59:37","","contributor|dam-users|everyone|workflow-users","dam-users|everyone","contributor|workflow-users"
"/home/users/geometrixx/jdoe@geometrixx.info","jdoe@geometrixx.info","John","Doe","jdoe@geometrixx.info","2016-07-06 01:41:21","","","everyone|hiking-members|hiking-moderators","everyone|hiking-moderators","hiking-members"
"/home/users/geometrixx/william.a.plunkett@mailinator.com","william.a.plunkett@mailinator.com","William","Plunkett","William.A.Plunkett@mailinator.com","2016-07-06 01:41:22","2010-09-30 04:11:37","A","dsc|everyone|shapecon|techsummit","dsc|everyone|shapecon|techsummit",""
"/home/users/geometrixx/luz.a.smith@dodgit.com","luz.a.smith@dodgit.com","Luz","Smith","Luz.A.Smith@dodgit.com","2016-07-06 01:41:21","2010-09-30 04:13:13","A","dsc|everyone|shapecon|techsummit","dsc|everyone|shapecon|techsummit",""
"/home/users/geometrixx/willie.a.melton@dodgit.com","willie.a.melton@dodgit.com","Willie","Melton","Willie.A.Melton@dodgit.com","2016-07-06 01:41:22","2010-09-30 04:10:57","A","everyone|techsummit","everyone|techsummit",""
"/home/users/geometrixx/kerri.g.saner@dodgit.com","kerri.g.saner@dodgit.com","Kerri","Saner","Kerri.G.Saner@dodgit.com","2016-07-06 01:41:21","2010-09-30 04:14:09","G","dsc|everyone|shapecon|techsummit","dsc|everyone|shapecon|techsummit",""
"/home/users/geometrixx/harold.w.gavin@spambob.com","harold.w.gavin@spambob.com","Harold","Gavin","Harold.W.Gavin@spambob.com","2016-07-06 01:41:21","2010-09-30 04:12:53","W","dsc|everyone|techsummit","dsc|everyone|techsummit",""
"/home/users/geometrixx/leonard.a.duncan@mailinator.com","leonard.a.duncan@mailinator.com","Leonard","Duncan","Leonard.A.Duncan@mailinator.com","2016-07-06 01:41:21","2010-09-30 04:08:03","A","dsc|everyone|shapecon|techsummit","dsc|everyone|shapecon|techsummit",""
"/home/users/geometrixx/author","author","","","","2016-07-06 01:41:21","","","content-authors|context-simulation|contributor|everyone|tag-administrators|target-activity-authors","content-authors|context-simulation|everyone|tag-administrators|target-activity-authors","contributor"
"/home/users/geometrixx/ivan.l.parrino@mailinator.com","ivan.l.parrino@mailinator.com","Ivan","Parrino","Ivan.L.Parrino@mailinator.com","2016-07-06 01:41:21","2010-09-30 04:07:01","L","everyone|techsummit","everyone|techsummit",""
"/home/users/geometrixx/shantel.j.jones@pookmail.com","shantel.j.jones@pookmail.com","Shantel","Jones","Shantel.J.Jones@pookmail.com","2016-07-06 01:41:22","2010-09-30 04:13:17","J","dsc|everyone|shapecon|techsummit","dsc|everyone|shapecon|techsummit",""
"/home/users/geometrixx/scott.b.reynolds@dodgit.com","scott.b.reynolds@dodgit.com","Scott","Reynolds","Scott.B.Reynolds@dodgit.com","2016-07-06 01:41:22","2010-09-30 04:13:37","B","dsc|everyone|techsummit","dsc|everyone|techsummit",""
"/home/users/geometrixx/virginia.l.armstrong@spambob.com","virginia.l.armstrong@spambob.com","Virginia","Armstrong","Virginia.L.Armstrong@spambob.com","2016-07-06 01:41:22","2010-09-30 04:11:18","L","dsc|everyone|shapecon|techsummit","dsc|everyone|shapecon|techsummit",""
"/home/users/geometrixx/omar.b.kamp@dodgit.com","omar.b.kamp@dodgit.com","Omar","Kamp","Omar.B.Kamp@dodgit.com","2016-07-06 01:41:22","2010-09-30 04:13:13","B","dsc|everyone|shapecon|techsummit","dsc|everyone|shapecon|techsummit",""
